Reporting entity,Facility name,Type,State,Electricity production (GJ),ACTUAL_GEN,EMISSION,EMISSION_SCOPE_2,TOTAL_EMISSION,EMISSION INTENSITY,Grid connected,Grid,FUELTYPE,Important notes
QS MAPS HOLDINGS NO. 3 PTY LTD,PAP1,F,SA,"5,867","1,630",0,75,75,0,Off,Off-grid,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,TWWF,F,VIC,"93,981","26,106",0,26,26,0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,YWF,F,VIC,"105,761","29,378",0,32,32,0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,Corporate Total,C,-,"243,763","67,712",0,140,140,-,-,-,-,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,"1,978,068","549,463",28,"1,323","1,351",0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,F,WA,"2,498,791","694,109","462,989","1,393","464,382",0.67,On,SWIS,Gas,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,"1,568,389","435,664",28,"1,307","1,335",0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,"313,387","87,052",36,144,180,0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,"290,096","80,582",24,109,133,0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,"174,541","48,484",21,354,375,0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,F,QLD,"548,453","152,348","92,105","1,782","93,887",0.6,On,NEM,Coal Seam Methane,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,"72,310","20,086",21,22,43,0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Corporate Total,C,-,"7,444,035","2,067,788","555,252","6,434","561,686",-,-,-,-,-
REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,"142,543","39,595","23,374",11,"23,385",0.59,Off,Off-grid,Gas,-
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,"20,802","5,778","2,402",0,"2,402",0.42,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Gascoyne Junction Power Station & Distribution network,F,WA,"2,646",735,614,0,614,0.84,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,"8,736","2,427",874,0,874,0.36,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Karratha Temporary Generation Power Station,F,WA,"1,556",432,601,0,601,1.39,On,NWIS,Gas,-
REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,43,12,67,0,67,5.58,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Lake Argyle Power Station & Lake Argyle Distribution Network,F,WA,0,0,0,0,0,0,Off,Off-grid,Hydro,-
REGIONAL POWER CORPORATION,Laverton Power Station & Distribution Network,F,WA,"14,861","4,128","2,725",0,"2,725",0.66,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,"7,613","2,115","1,144",0,"1,144",0.54,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Menzies Power Station & Distribution Network,F,WA,"2,609",725,547,0,547,0.75,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,"11,289","3,136","2,209",0,"2,209",0.7,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,"4,260","1,183",657,0,657,0.56,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,F,WA,"70,544","19,595","9,533",0,"9,533",0.49,Off,Off-grid,Gas,-
REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,131,36,26,0,26,0.72,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,"6,612","1,837","1,186",0,"1,186",0.65,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Corporate Total,C,-,"294,245","81,735","45,959",11,"45,970",-,-,-,-,-
RIO TINTO LIMITED,Cape Lambert Power Station,F,WA,"840,097","233,360","141,935",0,"141,935",0.61,On,NWIS,Gas,-
RIO TINTO LIMITED,Paraburdoo Power Station,F,WA,"1,948,865","541,351","270,649",0,"270,649",0.5,On,NWIS,Gas,-
RIO TINTO LIMITED,West Angelas Power Station,F,WA,"1,442,442","400,678","211,291",0,"211,291",0.53,On,NWIS,Gas,-
RIO TINTO LIMITED,Yurralyi Maya Power Station,F,WA,"2,382,821","661,895","388,022",0,"388,022",0.59,On,NWIS,Gas,-
RIO TINTO LIMITED,Corporate Total,C,-,"6,614,225","1,837,285","1,011,897",0,"1,011,897",-,-,-,-,-
RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,F,QLD,"781,833","217,176",35,0,35,0,On,NEM,Solar,-
RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,"781,833","217,176",35,0,35,-,-,-,-,-
RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,F,NSW,"1,597,543","443,762",101,"2,306","2,407",0,On,NEM,Solar,-
RWE RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,"1,597,543","443,762",101,"2,306","2,407",-,-,-,-,-
SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,"512,989","142,497",37,361,398,0,On,NEM,Wind,-
SALT CREEK WIND FARM PTY LTD,Corporate Total,C,-,"512,989","142,497",37,361,398,-,-,-,-,-
SANTOS LIMITED,Wilga Park Power Station,F,NSW,"517,213","143,670","81,776",4,"81,780",0.57,On,NEM,Coal Seam Methane,-
SANTOS LIMITED,Corporate Total,C,-,"517,213","143,670","81,776",4,"81,780",-,-,-,-,-
SEBASTOPOL HOLDINGS CO PTY LTD,Sebastopol Solar Farm,F,NSW,"709,168","196,991",18,0,18,0,On,NEM,Solar,-
SEBASTOPOL HOLDINGS CO PTY LTD,Corporate Total,C,-,"709,168","196,991",18,0,18,-,-,-,-,-
SENTIENT IMPACT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,"127,498","35,416",16,65,81,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Karratha Solar Farm,F,WA,"6,366","1,768",0,6,6,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,"215,591","59,887",15,92,107,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,"14,188","3,941",0,1,1,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,"110,738","30,760",2,55,57,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,"60,377","16,771",2,54,56,0,On,NEM,Solar,-
SENTIENT IMPACT GROUP PTY LTD,Corporate Total,C,-,"534,758","148,544",35,273,308,-,-,-,-,-
SEV.EN GLOBAL INVESTMENTS PTY LTD,Vales Point Power Station,F,NSW,"25,169,519","6,991,533","6,905,352","69,283","6,974,635",0.99,On,NEM,Black Coal,-
SEV.EN GLOBAL INVESTMENTS PTY LTD,Corporate Total,C,-,"25,169,519","6,991,533","6,905,352","69,283","6,974,635",-,-,-,-,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Gangarri Solar Farm,F,QLD,"634,169","176,158",192,639,831,0,On,NEM,Solar,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,F,WA,"1,219,429","338,730","233,084","2,138","235,222",0.69,On,SWIS,Gas,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,F,QLD,"408,157","113,377","72,058","2,075","74,133",0.64,On,NEM,Gas,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Corporate Total,C,-,"2,261,755","628,265","305,334","4,852","310,186",-,-,-,-,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,"1,836,281","510,078",163,176,339,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,"864,159","240,044",79,83,162,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,"907,965","252,212",175,86,261,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,-,"3,608,405","1,002,335",417,345,762,-,-,-,-,-
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,"1,115,915","309,976",126,207,333,0,On,NEM,Wind,-
SNOWTOWN WIND FARM PTY LTD,Corporate Total,C,-,"1,115,915","309,976",126,207,333,-,-,-,-,-
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,"24,134","6,704","4,429",315,"4,744",0.66,On,NEM,Diesel,-
SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,"763,754","212,154","130,638","5,465","136,103",0.62,On,NEM,Gas,-
SNOWY HYDRO LIMITED,HEZ Power Station,F,NSW,"2,617",727,403,581,984,0.55,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,"382,723","106,312","69,967","3,059","73,026",0.66,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,"31,988","8,886","5,997",438,"6,435",0.67,On,NEM,Diesel,-
SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,"17,102,319","4,750,644","2,983","497,837","500,820",0,On,NEM,Hydro,-
SNOWY HYDRO LIMITED,Valley Power,F,VIC,"106,635","29,621","27,872","2,129","30,001",0.94,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Corporate Total,C,-,"18,414,170","5,115,047","242,289","509,824","752,113",-,-,-,-,-
SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,F,NSW,"703,691","195,470",11,615,626,0,On,NEM,Solar,-
SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Corporate Total,C,-,"703,691","195,470",11,615,626,-,-,-,-,-
SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,"468,149","130,041",115,158,273,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,"640,749","177,986",40,111,151,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,"155,611","43,225",44,57,101,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,"875,678","243,244",65,600,665,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,"45,570","12,658",5,2,7,0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,"48,540","13,483",8,2,10,0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,F,QLD,"845,395","234,832",110,"1,661","1,771",0,On,NEM,Solar,-
SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,"256,736","71,316",39,26,65,0,Off,Off-grid,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,"1,773,496","492,638",164,221,385,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,"875,284","243,134",96,697,793,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,"16,537","4,594",4,9,13,0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,"25,894","7,193",7,6,13,0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,"264,573","73,492",40,70,110,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,"340,027","94,452",48,158,206,0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Corporate Total,C,-,"6,632,239","1,842,288",785,"3,778","4,563",-,-,-,-,-
SRV AGWF PTY LTD,Albany Windfarm,F,WA,"308,819","85,783",22,47,69,0,On,SWIS,Wind,-
SRV AGWF PTY LTD,Corporate Total,C,-,"308,819","85,783",22,47,69,-,-,-,-,-
STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,0,0,0,0,0,0,On,NEM,Diesel,-
STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,"33,733,987","9,370,552","8,031,094","7,975","8,039,069",0.86,On,NEM,Black Coal,-
STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,"41,776,251","11,604,514","10,255,194","43,054","10,298,248",0.88,On,NEM,Black Coal,-
STANWELL CORPORATION LIMITED,Corporate Total,C,-,"75,510,238","20,975,066","18,286,288","51,029","18,337,317",-,-,-,-,-
STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,Stockyard Wind Farm,F,VIC,"5,464,484","1,517,912",160,"4,896","5,056",0,On,NEM,Wind,-
STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,"5,464,484","1,517,912",160,"4,896","5,056",-,-,-,-,-
SUN AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,F,WA,"850,438","236,233",30,324,354,0,On,SWIS,Solar,-
SUN AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,"850,438","236,233",30,324,354,-,-,-,-,-
SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,F,NSW,"1,338,531","371,814",30,"4,301","4,331",0,On,NEM,Solar,-
SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,-,"1,338,531","371,814",30,"4,301","4,331",-,-,-,-,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,F,QLD,"95,222","26,451","14,816",0,"14,816",0.56,On,NEM,Coal Seam Methane,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Corporate Total,C,-,"95,222","26,451","14,816",0,"14,816",-,-,-,-,-
THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,F,WA,"343,078","95,299",7,150,157,0,On,SWIS,Solar,-
THE TRUSTEE FOR GRSF TRUST,Corporate Total,C,-,"343,078","95,299",7,150,157,-,-,-,-,-
THE TRUSTEE FOR GUNNEDAH ASSET TRUST,Gunnedah Solar Farm,F,NSW,"648,000","180,000",0,0,0,0,On,NEM,Solar,-
THE TRUSTEE FOR GUNNEDAH ASSET TRUST,Corporate Total,C,-,"648,000","180,000",0,0,0,-,-,-,-,-
THE TRUSTEE FOR SUNTOP ASSET TRUST,Suntop Solar Farm,F,NSW,"1,076,400","299,000",0,0,0,0,On,NEM,Solar,-
THE TRUSTEE FOR SUNTOP ASSET TRUST,Corporate Total,C,-,"1,076,400","299,000",0,0,0,-,-,-,-,-
TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,F,SA,"1,572,685","436,857",29,70,99,0,On,NEM,Wind,-
TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,F,SA,"1,566,109","435,030",33,98,131,0,On,NEM,Wind,-
TINSEL BIDCO PTY LTD,Corporate Total,C,-,"3,138,794","871,888",62,168,230,-,-,-,-,-
TOTALENERGIES RENEWABLES AUSTRALIA PTY LTD,Kiamal Solar Farm,F,VIC,"941,355","261,488",145,"4,083","4,228",0,On,NEM,Solar,-
TOTALENERGIES RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,"941,355","261,488",145,"4,083","4,228",-,-,-,-,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,"883,063","245,295","137,865",0,"137,865",0.56,On,SWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,"946,726","262,980","146,527",0,"146,527",0.56,On,SWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,"886,537","246,261","135,634",0,"135,634",0.55,Off,Off-grid,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,"1,040,549","289,042","165,136",0,"165,136",0.57,Off,Off-grid,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,"1,996,427","554,563","270,158",0,"270,158",0.49,On,NWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Corporate Total,C,-,"5,753,302","1,598,140","855,320",0,"855,320",-,-,-,-,-
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,"585,408","162,613",75,366,441,0,On,NEM,Solar,-
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Corporate Total,C,-,"585,408","162,613",75,366,441,-,-,-,-,-
W.H. HECK & SONS PROPRIETARY LIMITED,Rocky Point Sugar Mill Cogeneration,F,QLD,"116,882","32,467","1,439","1,099","2,538",0.04,On,NEM,Bagasse,-
W.H. HECK & SONS PROPRIETARY LIMITED,Corporate Total,C,-,"116,882","32,467","1,439","1,099","2,538",-,-,-,-,-
WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,"8,199","2,278","1,596",0,"1,596",0.7,Off,Off-grid,Diesel,-
WATER CORPORATION,Cocos Keeling Islands - West Island Generation,F,WA,"9,476","2,632","2,433",0,"2,433",0.92,Off,Off-grid,Diesel,-
WATER CORPORATION,Corporate Total,C,-,"17,675","4,910","4,029",0,"4,029",-,-,-,-,-
WEST WYALONG HOLDCO 2 PTY LTD,West Wyalong SF,F,NSW,"220,541","61,261",234,388,622,0,On,NEM,Solar,-
WEST WYALONG HOLDCO 2 PTY LTD,Corporate Total,C,-,"220,541","61,261",234,388,622,-,-,-,-,-
WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,"1,541,736","428,260",110,158,268,0,On,NEM,Wind,-
WILD CATTLE HILL PTY LTD,Corporate Total,C,-,"1,541,736","428,260",110,158,268,-,-,-,-,-
WINTON HOLDINGS CO PTY. LTD.,Winton Solar Farm,F,VIC,"542,379","150,661",33,0,33,0,On,NEM,Solar,-
WINTON HOLDINGS CO PTY. LTD.,Corporate Total,C,-,"542,379","150,661",33,0,33,-,-,-,-,-
WIRTGEN ENERGY GLENROWAN PTY. LTD,Glenrowan West Solar Farm,F,VIC,"775,051","215,292",60,573,633,0,On,NEM,Solar,-
WIRTGEN ENERGY GLENROWAN PTY. LTD,Corporate Total,C,-,"775,051","215,292",60,573,633,-,-,-,-,-
WOOLOOGA HOLDCO 2 PTY LTD,Woolooga SF,F,QLD,"764,380","212,328",240,"2,151","2,391",0,On,NEM,Solar,-
WOOLOOGA HOLDCO 2 PTY LTD,Corporate Total,C,-,"764,380","212,328",240,"2,151","2,391",-,-,-,-,-
YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,"79,640","22,122","15,999",0,"15,999",0.72,Off,Off-grid,Gas,-
YARA AUSTRALIA PTY LTD,Corporate Total,C,-,"79,640","22,122","15,999",0,"15,999",-,-,-,-,-
YATPOOL SOLAR FARM HOLDCO PTY LTD,YATPOOL SOLAR FARM,F,VIC,"550,977","153,049",0,387,387,0,On,NEM,Solar,-
YATPOOL SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,"550,977","153,049",0,387,387,-,-,-,-,-
